UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing;KG_3xx;Layer;Construction type;noch unsicher;verwendbar für frühe Planungsphasen;Anmerkungen / zusätzliche Eingrenzung;
8679c66e-f1d5-4be4-bb8a-7d55bf4e16fa;00.00.004;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Rauchlift ME;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;b3615237-c562-419c-946a-0e3d23e1419d;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Rauchlift ME;;103,3;;;;;;true;true;true;true;362;;;;o;Rauchlift- Flachdachfenster (siehe Name);Wärmeschutzisolierglas (Ug-Werte von 1,1 bis 0,6 W/m²K gemäß EN 673) (https://www.lamilux.de/tageslichtsysteme/loesungen/rauch-und-waermeabzug-rwa/rauch-und-waermeabzugsgeraete/doppelklappe-rwg/doppelklappe-komfort.html)
f4e70d32-54be-4de5-9771-855e038b9133;00.00.005;Glasarchitektur - LAMILUX Heinrich Strunz GmbH - Glasdach PR60;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;deeb3878-7128-4f40-a684-d355dbff7733;Glasarchitektur - LAMILUX Heinrich Strunz GmbH - Glasdach PR60;;61,8;;;;;;true;true;true;true;362;complete window-double;;;x;"Glasdach; Rahmen und Glas, aber nicht genau feststellbar, welche Art der Verglasung (EPD)";Isolierverglasungen (Ug-Wert 1,1 bis 0,5 W(m²/K)) mit Verbundsicherheitsglas (https://www.lamilux.de/tageslichtsysteme/produkte/glasdach/glasdach-pr60.html)
f9ddd824-3c3a-4aab-940f-e45da819d53c;00.00.006;Glasarchitektur - LAMILUX Heinrich Strunz GmbH - Rauchlift Glasdach PR60;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;24cb631b-b41f-4fb0-8dd0-1b9530bd4a59;Glasarchitektur - LAMILUX Heinrich Strunz GmbH - Rauchlift Glasdach PR60;;55,9;;;;;;true;true;true;true;362;;;;o;Rauchlift-Flachdachfenster im Glasdach eins drüber (vermutlich);
00914cfd-da94-4837-92c3-9133c36c4410;00.00.011;Rahmenlose Schiebefenster - Skyframe AG - Sky-Frame 2;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;7888c6be-867b-48d1-bbc9-9e76c8b22ad6;Rahmenlose Schiebefenster - Skyframe AG - Sky-Frame 2;;35,8;;;;;;true;false;false;false;334, 362;complete window-double;;;x;"""Zweifach-Isolierverglasung"" (https://www.sky-frame.com/de-de/schiebefenster/sky-frame-2/)";
6c653c09-ee1d-46d5-ba53-47475768a341;00.00.012;Rahmenlose Schiebefenster - Skyframe AG - Sky-Frame 3;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;5e0e2a9b-2fb4-43fc-9c88-9425bdf51903;Rahmenlose Schiebefenster - Skyframe AG - Sky-Frame 3;;52,6;;;;;;true;false;false;false;334, 362;complete window-triple;;;x;"""Dreifach-Isolierverglasung"" (https://www.sky-frame.com/de-de/schiebefenster/sky-frame-3/)";
f44d2f80-3b83-4f28-96fc-36d4279edf8b;00.01.003;Glas - Promat GmbH - Brandschutzglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;average dataset;1;qm;87d1e421-3eef-4078-bda4-e539e8bd5803;Glas - Promat GmbH - Brandschutzglas;;50,05;2372,04;0,0211;;;;true;false;true;false;;;;;o;Brandschutzglas --> brauchen wir nicht?;
a94761d9-2c1e-467b-a062-846b099ba375;00.01.003;Flachglas - Guardian - Flachglas beschichtet;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;3337fabc-eb8a-43a5-9009-b874d4f93354;Flachglas - Guardian - Flachglas beschichtet;;2,5;2500;0,001;;;;true;false;false;false;344;transparent-single;;;x;wird zu Mehrscheibenglas zusammen gesetzt --> brauchen wir nicht? Kann man schon auch in Innenbereich verwenden;"""Unbeschichtetes Flachglas, Verbundsicherheitsglas und beschichtetes Flachglas für die Weiterverarbeitung zu Mehrscheiben-Isolierglas"""
096273e5-a370-4edd-852c-f2abfa9cfb83;00.01.004;Flachglas - Guardian - Flachglas unbeschichtet;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;average dataset;1;qm;c55200b7-c6f1-481f-8b18-6d4c712c852c;Flachglas - Guardian - Flachglas unbeschichtet;;2,5;2500;0,001;;;;true;false;false;false;344;transparent-single;;;x;wird zu Mehrscheibenglas zusammen gesetzt --> brauchen wir nicht? Kann man schon auch in Innenbereich verwenden;"""Unbeschichtetes Flachglas, Verbundsicherheitsglas und beschichtetes Flachglas für die Weiterverarbeitung zu Mehrscheiben-Isolierglas"""
8edefd8f-607c-47d5-9b02-d64942204a3a;00.01.004;Flachglas - Guardian - Verbundsicherheitsglas (VSG);Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;77301145-b3bf-4c2c-9ad1-d7421821d6f6;Flachglas - Guardian - Verbundsicherheitsglas (VSG);;2,5;;0,001;;;;true;false;false;false;344;transparent-single;;;x;wird zu Mehrscheibenglas zusammen gesetzt --> brauchen wir nicht? Kann man schon auch in Innenbereich verwenden;"""Unbeschichtetes Flachglas, Verbundsicherheitsglas und beschichtetes Flachglas für die Weiterverarbeitung zu Mehrscheiben-Isolierglas"""
123f3c25-c4f5-49ab-b5af-e5bd6946345f;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;c691feef-374f-4b8d-9dd5-a37e44717bf4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;;5,8;;0,06;;;;true;true;false;true;334, 344, 362;complete window-triple;;;x;Polycarbonat-Paneel mit 12 Schalen, U-Wert ca. 0,87 W/m2K (https://www.heinze.de/produktserie/lichtbauelemente-hohlkammerscheiben-paneele-lichtbaender-und-fenster/14288125/1/);Eignen sich für den Einsatz in Fassaden und Dächern und können zudem als Innentrennwände im Messebau sowie als Raumteiler in größeren Firmen genutzt werden.
2c52a437-2a2b-4e44-8b2d-ba4780b768b9;00.00.004;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;a2588a88-6f52-4c2d-b280-7a8734124918;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;;5;;0,05;;;;true;true;false;true;334, 344, 362;complete window-double;;;x;Polycarbont-Paneel mit zehn Schalen, U-Wert ca. 1,0 W/m2K (https://www.heinze.de/produktserie/lichtbauelemente-hohlkammerscheiben-paneele-lichtbaender-und-fenster/14288125/1/);Eignen sich für den Einsatz in Fassaden und Dächern und können zudem als Innentrennwände im Messebau sowie als Raumteiler in größeren Firmen genutzt werden.
845638e5-80d2-4f3d-8376-f676cd6dae20;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;c3868644-9ede-4483-a0f7-feb419ab9d88;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;;4,3;;0,04;;;;true;true;false;true;334, 344, 362;complete window-double;;;x;U-Werte von 1,4 bis ca. 1,1 W/m2K (https://www.heinze.de/produktserie/lichtbauelemente-hohlkammerscheiben-paneele-lichtbaender-und-fenster/14288125/1/);Eignen sich für den Einsatz in Fassaden und Dächern und können zudem als Innentrennwände im Messebau sowie als Raumteiler in größeren Firmen genutzt werden.
9f6fd0a4-491d-4a39-874f-6f78cae6444c;00.00.005;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;e232fdce-36db-459d-b087-9f29b3d6acb4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;;3,4;;0,03;;;;true;true;false;true;334, 344, 362;complete window-single;;;x;Aufgrud der Stärke und Baubreite liegt die Anwendung eher bei kleineren Wandlichtbändern, kalten Hallen wie z.B. Agrarhallen;Eignen sich für den Einsatz in Fassaden und Dächern und können zudem als Innentrennwände im Messebau sowie als Raumteiler in größeren Firmen genutzt werden.
0b87fabb-7beb-4faa-86dc-5d13bde3957b;00.02.005;Glas - AGC Glass Europe - Brandschutzglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;average dataset;1;qm;63b68c76-a897-4be1-90db-6da0647102f2;Glas - AGC Glass Europe - Brandschutzglas;;50,05;2372,04;0,0211;;;;true;false;true;false;;;;;o;Brandschutzglas --> brauchen wir nicht?;
9ecca09c-82f3-4828-8830-20f9b14be069;00.00.010;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT Profilbauglas, veredelt;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;551f0b65-be98-449b-8e73-41269f0e0d28;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT Profilbauglas, veredelt;;25,5;2500;0,007;;;;true;true;true;true;344, 335B;transparent-single, cladding;;;x;keine U-Werte auffindbar;
289174c0-bf03-46cf-a4b0-80919308f3b3;00.00.009;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - Ornament-, Solar- und Drahtglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;167e4ca4-4603-4934-81a0-b5523b66b7d4;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - Ornament-, Solar- und Drahtglas;;15;2500;0,006;;;;true;true;true;true;344;transparent-single;;;x;keine U-Werte auffindbar (irgendwo stand 3 W/m2K, aber das kann ja nicht sein (war auch unabhängig von der Dicke);
4fd05875-d77f-410f-af7d-30e5e74a8464;00.00.009;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT Basisprofilbauglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;d11504b2-cb93-4085-9708-c347353ba2b6;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT Basisprofilbauglas;;25,5;2500;0,007;;;;true;true;true;true;344, 335B;transparent-single, cladding;;;x;keine U-Werte auffindbar;
353f77b3-e4cf-4f57-96d6-36eb34b567ff;00.09.012;Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 3-fach Aufbau;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;617d0d6a-97dd-4af4-b3fe-e8cd7f731f99;Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 3-fach Aufbau;;30,15;;0,036;;;;true;true;true;true;334, 362;transparent-triple;;;x;;
132b40bc-5e25-4b1c-983c-3306caf74415;00.09.010;Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 2-fach Aufbau;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;bf0d959b-eeb6-40a1-9504-66eafb54604b;Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 2-fach Aufbau;;20,13;;0,024;;;;true;true;true;true;334, 362;transparent-double;;;x;;
880bb3c3-5eb9-431c-afe6-f4ae4c465ece;00.03.012;Glas - Bundesverband Flachglas e.V. - Verbundsicherheitsglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;8dc27d3e-aec5-4436-82a1-f4f23f8b7c34;Glas - Bundesverband Flachglas e.V. - Verbundsicherheitsglas;;15,3;2500;0,006;;;;true;true;true;true;344;transparent-single;;;x;EPD: Verbundsicherheitsglas (VSG) für die Weiterverarbeitung zu Mehrscheiben-Isolierglas und Anwendungen als Glas für das Bauwesen (Verwendung in der Gebäudehülle und beim Ausbau von baulichen Anlagen/Bauwerken).;
dc96eace-0094-4440-9331-f72fb9430656;00.04.011;Glas - Bundesverband Flachglas e.V. - Flachglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;faebe654-c465-4c8f-af75-538879252f24;Glas - Bundesverband Flachglas e.V. - Flachglas;;10;2500;0,004;;;;true;true;true;true;344;transparent-single;;;x;EPD: Flachglas (FG) für die Weiterverarbeitung zu Mehrscheiben-Isolierglas und Anwendungen als Glas für das Bauwesen (Verwendung in der Gebäudehülle und beim Ausbau von baulichen Anlagen/Bauwerken).;
f7384d7c-90ba-4ec7-ab80-f9b1b79fd0eb;00.02.011;Glas - Bundesverband Flachglas e.V. - Einscheibensicherheitsglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;286e74f5-f4c8-4c14-91c1-9b3e0d7c927f;Glas - Bundesverband Flachglas e.V. - Einscheibensicherheitsglas;;15;2500;0,006;;;;true;true;true;true;344;transparent-single;;;x;;
deb7fe73-3eb8-4f80-937b-7ce3a0a977ed;20.20.010;Unterspannbahn PP (Dicke 0,00015 m);Kunststoffe / Folien und Vliese / Unterspannbahn;generic dataset;1;qm;9e2817a4-bb02-4985-b4f1-eab0dc8f48cf;"Unterspannbahn PP m2 Additional Info from Xml: Die Lebenszyklusanalyse der Unterspannbahn umfasst die Lebenswegabschnitte ""cradle to gate"". Die Systemgrenze bildet das fertige Produkt. TBBA wurde als typisches Flammschutzmittel verwendet. Transporte vom Werk zum Einbauort sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.";;0,15;732;0,00015;;;;true;true;false;true;363, 335B;house wrap;;;x;;
a92bd5a5-7cef-4050-8659-20a8d5a7a72b;20.20.010;Unterspannbahn PUR auf PET-Vlies (Dicke 0,0005 m);Kunststoffe / Folien und Vliese / Unterspannbahn;generic dataset;1;qm;f795f4e1-97ed-4152-8353-cb877aafd37e;"Unterspannbahn PUR auf PET-Vlies m2 Additional Info from Xml: Die Lebenszyklusanalyse der Unterspannbahn umfasst die Lebenswegabschnitte """"cradle to gate"""". Die Systemgrenze bildet das fertige Produkt. 6% TCPP wurde als typisches Flammschutzmittel verwendet. Transporte vom Werk zum Einbauort sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.""";;0,2;419;0,0005;;;;true;true;false;true;363, 335B;house wrap;;;x;;
8a37ac61-585c-43a8-9773-10fce30096e4;20.20.010;Folie für Gründach (Dicke 0,001 m);Kunststoffe / Folien und Vliese / Unterspannbahn;generic dataset;1;qm;9aef8354-00b7-4dcf-a77f-218e686e1ccc;"Kunststofffolie (unspezifisch) m2 Additional Info from Xml: Die Lebenszyklusanalyse der Unterspannbahn umfasst die Lebenswegabschnitte ""cradle to gate"". Die Systemgrenze bildet das fertige Produkt. Transporte vom Werk zum Einbauort sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.""";;1,13;1100;0,001;;;;true;true;false;true;363;separating layer;;;x;;
66a90b47-27b8-46ce-830e-8ed22f4165d8;20.20.010;Unterspannbahn PE gewebeverstärkt (Dicke 0,00015 m);Kunststoffe / Folien und Vliese / Unterspannbahn;generic dataset;1;qm;eda3a44d-dd38-439e-a62b-e1844de99cf8;"Unterspannbahn PE gewebeverstärkt m2 Additional Info from Xml: Die Lebenszyklusanalyse der Unterspannbahn umfasst die Lebenswegabschnitte ""cradle to gate"". Die Systemgrenze bildet das fertige Produkt. Als Flammschutzmittel kommt häufig Antimontrioxid (3%) zum Einsatz. Transporte vom Werk zum Einbauort sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.";;0,14;262;0,00015;;;;true;true;false;true;363, 335B;house wrap;;;x;;
601af947-1f14-474d-8233-780715a12268;20.19.120;Einblasdämmung Mineralwolle;Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;f43e7002-2bf1-48be-817c-18bc93a199c4;Mineralwolle (m3);;;50;;;;;true;true;true;false;331B, 332, 342, 351, 361;insulation soft;;;x;;
fafd5743-0b42-4614-8e3d-5c4eacdfba98;20.20.020;Mineralwolle (Innenausbau-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;84af0ec3-c0c6-427f-b6ac-6567b7a09416;Mineralwolle (Innenausbau-Dämmung) (m3);;;26,25;;;;;true;true;true;false;331B, 332, 336, 341, 342, 345, 351, 361;insulation soft;;;x;;
f8afef87-5de3-4996-838c-1f2af9ef81df;20.20.020;Mineralwolle (Fassaden-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;904c1dfb-eef1-4fbd-91da-f3c4032d3364;Mineralwolle (Fassaden-Dämmung) (m3);;;46,25;;;;;true;true;true;false;331B, 332, 335B;insulation soft;;;x;;
86380db6-3062-4d40-826d-732c24ed3cad;20.20.020;Mineralwolle (Schrägdach-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;fb8bbdb6-4231-4994-ab8b-10ac60e3c64d;Mineralwolle (Schrägdach-Dämmung) (m3);;;30;;;;;true;true;true;false;361, 363;insulation soft;;;x;;
4477c6ca-b728-41fb-a231-366e159a73df;20.20.020;Mineralwolle (Flachdach-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;6403d5d9-9978-4183-b140-a30ce936545e;Mineralwolle (Flachdach-Dämmung) (m3);;;145;;;;;true;true;true;false;361, 363;insulation soft;;;x;;
2691d6e4-a41e-40d7-92ca-680f8785fc1d;20.20.020;Mineralwolle (Boden-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;c63efd9f-61cd-4a49-a7c6-8ada4538f283;Mineralwolle (Boden-Dämmung) (m3);;;85;;;;;true;true;true;false;324, 353;insulation soft;;;x;;
